days_to_event,event_count,vol_q5,vol_q10,vol_q25,vol_q50,vol_q75,vol_q90,vol_q95
-60,0,,,,,,,
-59,0,,,,,,,
-58,0,,,,,,,
-57,273,5.517078345574459,7.410418183113175,11.352127108167878,21.306139320862425,39.14301104973914,66.95282170979405,86.28290180280167
-56,458,5.469915636538873,7.73482639867123,13.158323972332353,23.418777437237882,40.780737420511436,68.36947319941369,100.0594953236724
-55,834,6.1503740629183135,8.297702171328591,13.68422260943964,23.533744006828087,40.9549568917358,67.83944310356077,93.31945406148188
-54,901,6.92718432193052,9.216053185067889,14.336178575547951,24.381460021499944,41.57341331668594,63.389460673522066,92.19197878559717
-53,902,7.603824316017398,9.750642581035143,14.883013993236304,25.64035419676256,42.67675982518802,61.63731724659794,91.16137806040442
-52,902,7.966798190760561,10.354892329950918,15.546169048962062,26.195557374614364,42.394357429876564,64.98671721868598,94.2823501207894
-51,902,8.27294972894797,10.744852625888687,16.133194698718672,26.202863312208727,43.21236504850354,68.61947730937959,94.2823501207894
-50,902,9.039814261029854,10.937009886025978,16.708518850687305,27.24828861635379,43.85989434926459,70.22187131149958,93.17490305741119
-49,902,9.036492794787048,11.235454696099042,16.55508642277735,26.897704826899307,44.685852513899526,70.37352029121796,93.71639325785851
-48,903,9.018501365304482,11.433629381598264,17.010767911540647,27.1981101078733,45.4016735218277,71.36222951947376,89.87021175852973
-47,904,8.790585820379095,11.191076927781193,16.86769689274474,27.060973165218236,45.38871998138721,70.2434682868927,89.48046537789357
-46,903,8.320562408531082,11.187683225957928,16.880004929054635,26.390526791255986,44.65839452618654,70.53691493365345,90.853853056463
-45,901,8.72425993422938,10.814942929114329,16.07796026102192,26.417266967572555,45.60272371141882,70.37602577398073,90.13035753263159
-44,900,9.139664005021373,10.808000357735834,15.405197873926802,26.76846846144462,45.19886335170469,70.016704025624,93.5740633409791
-43,901,8.865481486924441,11.000697786958789,15.548465045785065,26.827830104427008,45.823536247653344,70.14642350366125,96.20991400931612
-42,901,8.508082030634167,11.064543435135496,15.96465196413627,26.881079672513152,44.147989673823204,69.69799159054011,93.80157190409977
-41,901,9.124494035013669,11.128334584294276,16.179503072097116,27.187470869722326,45.01663764831843,70.28682586533554,93.03527994046131
-40,900,9.083685136649763,11.088277031089198,16.297624970944387,27.00934465040857,44.86588731834303,71.92264565231854,92.05781740737707
-39,898,8.759731163632619,10.902655223692499,16.12717063185287,25.916812583607353,42.73827784497423,71.88662900585217,90.28664324029786
-38,897,8.32226859859449,11.148539313360525,16.173529391447,25.322678278017907,42.48047239737336,72.84771063203668,90.12050386559054
-37,898,8.403959804882744,11.010069368134124,16.321717147451537,24.89503889700069,41.45776592505137,72.84969843405844,92.58851062482753
-36,899,8.658534878723115,10.787300261023312,15.881362512140429,25.36204529449469,41.45166654537285,72.18217363932624,91.07765304549224
-35,899,8.960429682047293,11.07875727731629,16.187348130455817,26.039528170840576,43.22222775743377,71.57937590750228,93.15732158864974
-34,900,9.601578569835276,11.471508108844137,16.30225967482639,25.87224264876801,43.30056850506294,73.4420635376755,91.09869419985269
-33,900,9.25525197282102,11.034073001691848,16.504054530310142,26.009571717932324,43.4577990599974,72.22132897151083,92.96654673180218
-32,900,8.702085892191292,11.003112090385375,16.35272861687268,25.895398969653463,43.22883322696913,72.11576746773343,95.28153670955149
-31,900,8.627169746301854,10.948186393186512,16.582972649735037,25.872433417707214,42.78617592038145,71.11901326889347,96.58106185076218
-30,900,8.188606149569669,10.981324965096732,16.50334745938956,26.018252191743848,42.76927175831546,72.01539772846522,91.99618340904192
-29,900,8.725333221393765,11.119302257550132,16.542266843404068,25.96533145022036,42.543997192908094,71.09983204376255,93.08165010298954
-28,900,8.986525402631559,11.005866611076332,16.60809284977659,26.363105673039534,44.506370203152656,71.93843690890145,95.26272954437574
-27,901,8.3202386357003,10.867370537531148,16.49466068520356,26.166776842400747,45.23687488675583,70.73387055718075,92.20755526937583
-26,900,8.721845959254233,10.92166688203205,16.453523026156127,25.44104720717151,45.2137938576593,73.36108707995383,95.84565466624846
-25,898,8.552472827330483,10.844011881742414,16.154293180458648,25.04426776010426,44.676974266831394,71.6376594923916,91.55248718348629
-24,898,8.627080477209068,10.297077058730833,15.916699325360979,24.96811229256705,44.245395398550336,72.39180707946586,90.72732202942436
-23,896,8.459805578253665,10.37006361570587,15.717890751214158,25.21554621743496,45.363097407244254,72.15141399275082,94.15169446425176
-22,896,8.447454515381708,10.665842596847531,15.899496045364863,25.513920975778248,44.61995108854883,72.18175659878563,95.26650354556392
-21,898,8.652713998890214,10.51649340590385,15.87542416580704,25.53652621940313,43.33269078229253,72.18062121105626,92.9039255501732
-20,899,8.845971553605239,11.178480298442626,16.03863702926243,25.252621993052525,44.22674546567006,73.80410269201363,94.30555456674514
-19,898,8.587266093968445,11.061930533765754,15.77378741859139,25.47207375787697,43.121870934170666,72.4972342598974,92.70004387849828
-18,897,8.842584555381759,11.0279914361527,15.679131614346502,24.466786528761805,43.5056183516566,70.81808806570409,90.68908108552249
-17,897,8.482961613849263,10.586057606862202,15.733688002499607,24.078824738180224,44.095958310983555,73.08867757671608,92.04203525463538
-16,897,8.894078041880299,11.088232206476627,16.089687224927648,24.773288139445683,44.39549435138661,69.84310990438898,92.65901650992595
-15,897,9.221684388999973,11.263180425909155,16.61918750721587,25.1159890456259,44.957791195297844,68.74406072300775,90.94123187458362
-14,897,8.366588501220285,11.290065553484078,16.39136961452581,25.108912771265114,43.76601076406211,68.97038867658802,88.90072866103408
-13,897,9.071623645389545,11.617445458914688,16.81343810051948,25.388383009163856,43.551761286485295,67.5049116143174,88.0446552553216
-12,897,9.143268266454298,11.75386095035137,16.919711226259153,25.713490922859933,44.98494467352383,70.61669569516489,91.41398073137434
-11,897,9.05245375138331,11.632787130703061,16.644988988641597,25.361163903003348,45.43959602109156,70.31443252510876,93.49139821007661
-10,896,8.788025809578821,11.2165109658192,16.29861122800375,25.83070549674382,45.299738931546074,74.21833962137322,91.20481954531421
-9,895,8.739637463377434,11.462085955050094,16.656914568565924,25.35491791349363,46.30009443254974,73.25269426411197,92.6845052454258
-8,894,8.97676803230465,11.734297616292448,16.70702302017318,25.03314027489548,46.1200599203759,73.03915321910266,95.34273793878337
-7,894,9.683092185714706,12.001894791901238,16.46771470073885,25.68251583542088,46.60702587287004,72.13711878736977,95.75955301481036
-6,896,9.604032694397157,11.943162186670321,16.838724486341174,25.93683036026484,47.00413916677452,73.81106011660292,99.84238736862187
-5,896,9.583095910189593,11.807125056014266,17.053800233583317,26.74146995416254,47.01670318202899,74.80240452023753,96.32697172065042
-4,895,10.055954253044886,11.925712587934877,16.942574509341462,26.851457078899838,46.12381587229058,76.89543745778901,94.77579163166985
-3,895,9.205635828327816,11.338790788398759,16.936433126923383,27.033930710867782,47.75086791443626,77.32693665370637,96.54137126138512
-2,895,9.782118651034242,11.632669918532144,16.660434173102754,27.02740499197065,46.809874213352714,75.1606873942051,96.02956083011064
-1,895,9.648591045272086,11.976088404415364,16.742789433315345,27.548101126574952,47.44793940130983,76.59236452969488,98.96685066025297
0,893,9.740288742540605,11.679273250503092,17.083972509928717,27.768416002933982,46.33430961949255,74.66222875392856,102.70490487634447
1,893,9.608158082379248,12.026290950465427,17.764396876758862,28.53589365938975,50.0823845157157,81.40459810812153,108.53312125865925
2,895,9.402784537593897,12.003881255292288,17.749484564367435,30.02422247519492,54.455071992957734,98.0419945652105,134.8701303995476
3,894,9.250024783573922,11.161306097215121,17.382998061962095,29.563923688174246,53.490778878870096,100.74473154901412,137.2019197238307
4,893,8.312603508762473,11.21824060224887,17.49105044872949,30.450932013322678,54.90660299745378,109.15187558926041,156.9561688338513
5,893,8.652118485288414,11.159257356123808,17.27472376392746,30.027129287362786,54.498014413325194,113.57037994916382,158.27980649464908
6,893,8.054435642085853,11.09642303201272,17.2353645901385,29.45894389247517,55.94872042933601,111.52836035776001,159.53996765571577
7,894,8.778305334606022,10.823046023819426,17.528974119791094,29.438430266299015,54.04503184709506,110.85773050205339,169.4014579795753
8,894,8.939891949107603,11.36465390930276,17.07434986268941,29.124854716591962,54.23144908104473,109.12401188751221,150.4676317552905
9,894,9.164703379771199,11.511929887627527,17.313136435702596,28.612714740454344,54.52911862323675,109.28820793679253,151.69448403323224
10,894,8.726675425874117,11.045813707780992,16.42166285761524,28.12506549381816,55.17723557289598,109.45010607473152,151.7979582526338
11,892,8.55703158498575,10.800814545376209,16.22101028056965,27.368585041759644,51.58593634019299,99.5920563677288,149.2223390092713
12,892,8.656405036177503,10.951297803239436,15.68979423571188,26.3653179603716,47.70824121779968,86.90784796887652,125.02135343532967
13,892,8.5322876875408,10.924550327842166,16.14239692130308,27.037866702217592,46.51834728759726,84.76469619862284,119.60169635204987
14,892,8.7079148742291,10.984909403878069,16.151080515739217,25.82805160969189,46.2023012036012,81.24223382873255,104.00713820176483
15,893,9.29907358694805,11.47517995610931,16.190700819915115,26.528350468131258,45.30157274183757,76.38432619372921,100.82851931474801
16,894,9.570345200949854,11.361731442983624,16.42916200529714,26.37750775562234,45.37560644279053,76.20950272675258,98.43713771636317
17,893,9.000991960531005,11.0371891318066,16.470377002242543,25.66878335322888,44.84332525934043,72.93105714765096,97.54601119122827
18,892,8.475607344749884,10.654581989895625,16.217289412219515,25.502015201599164,44.32633298846453,73.10323628419309,97.87883838753719
19,892,8.612171124931947,11.064083000325503,16.07422492726356,24.9686920798831,43.337381541583184,70.99709013268017,94.49164963785955
20,892,8.765346287223663,11.099833813741368,16.059405658525755,25.341379650717695,43.7381068865942,71.44404603168412,90.82900047190975
21,893,9.033748810569623,11.170663811188659,15.965432065058563,26.066525793822237,43.54682609054304,70.1886461171875,89.33794849388417
22,894,9.316854515999498,11.408557070763319,15.773346205054665,25.2632807468205,43.248479202765054,68.81224507355235,90.84619123179519
23,894,9.083625095421759,11.39091829563576,16.241006276673854,25.18511125855423,43.102970569457774,69.26688901424316,90.15229173528293
24,893,8.599326543369397,11.023501203804415,16.407023664272568,25.355605807690733,43.03639334046244,69.09819560098126,87.77488061497556
25,894,8.537556369872556,11.09626434920491,16.341960887930522,25.44040878499774,42.78599602738587,66.22632900274311,87.92342576136447
26,895,8.706206842890998,10.600014454453111,15.98400719990264,25.359859210334747,42.43845656463566,66.6314394136321,86.49772512047413
27,896,8.69244074633376,10.776853180289406,16.405979126991888,25.536253661502375,43.369564798057866,68.22965530128424,85.35737289820872
28,895,9.077835891293415,10.851421736770867,15.76841154080363,25.251551725230676,42.67249319647022,67.51454861242136,84.72138257730381
29,895,8.777062392990977,11.167718076174724,16.13914144957652,25.087590398043414,41.91909896625991,67.23892662595041,84.02877116320055
30,897,9.050096691303118,11.045141837655834,16.379877492673746,25.138698496143352,42.126808824310444,64.92773226729868,81.48858134426763
31,899,8.950881155429576,11.134776803624664,15.92566631217742,25.127906716636783,41.40203207302126,63.78691780465062,80.438077234959
32,900,9.028092805361762,11.225429262577933,15.765772610853581,25.447520091975093,40.4082036971986,65.52444078555158,79.86241692389869
33,899,8.671065253083212,11.136671438867888,15.427171227160652,24.91636387115905,40.0429348562195,63.0750209810307,80.29874110276707
34,899,9.090101089425104,11.230008620640659,15.63924821786723,25.245623248396942,41.51011955625578,62.51475741166669,78.02975890761735
35,900,9.313963310515808,11.535911745749699,16.02267580023676,25.261317820578366,40.59339538944165,61.90622019908487,80.00548477011537
36,900,9.348437450957048,11.142412715455844,16.59812423565336,25.002356862512485,41.23666311644039,61.200265257609885,82.94605102585145
37,899,9.35004402576374,11.322124833040014,16.348010141359676,25.574701961019997,40.1594244781312,62.07832685405385,78.9751352634385
